"card_id","card_name","card_type","set_id","price_euros","rarity","artist"
"bw10-37","Mesprit","Pokémon","bw10",1.7,"Rare Holo","Ryo Ueda"
"bw10-38","Azelf","Pokémon","bw10",0.47,"Rare","Naoyo Kimura"
"bw10-4","Cradily","Pokémon","bw10",0.68,"Rare","kawayoo"
"bw10-41","Sigilyph","Pokémon","bw10",0.98,"Rare Holo","Kagemaru Himeno"
"bw10-44","Reuniclus","Pokémon","bw10",0.45,"Rare","Kagemaru Himeno"
"bw10-46","Golurk","Pokémon","bw10",1.25,"Rare Holo","Akira Komayama"
"bw10-49","Machamp","Pokémon","bw10",2.6,"Rare Holo","Naoki Saito"
"bw10-50","Machamp","Pokémon","bw10",0.72,"Rare","Kouki Saitou"
"bw10-54","Archeops","Pokémon","bw10",2.25,"Rare Holo","Kouki Saitou"
"bw10-56","Houndoom","Pokémon","bw10",2.25,"Rare Holo","Shin Nagasawa"
"bw10-59","Aggron","Pokémon","bw10",0.87,"Rare","Kouki Saitou"
"bw10-60","Jirachi-EX","Pokémon","bw10",8.3,"Rare Holo EX","Ryo Ueda"
"bw10-61","Escavalier","Pokémon","bw10",0.48,"Rare","5ban Graphics"
"bw10-64","Salamence","Pokémon","bw10",2.02,"Rare Holo","Naoki Saito"
"bw10-65","Dialga-EX","Pokémon","bw10",7.76,"Rare Holo EX","Eske Yoshinob"
"bw10-66","Palkia-EX","Pokémon","bw10",9.45,"Rare Holo EX","Eske Yoshinob"
"bw10-69","Haxorus","Pokémon","bw10",1.37,"Rare Holo","Kouki Saitou"
"bw10-74","Porygon-Z","Pokémon","bw10",1.84,"Rare Holo","5ban Graphics"
"bw10-8","Accelgor","Pokémon","bw10",0.49,"Rare","5ban Graphics"
"bw10-9","Virizion-EX","Pokémon","bw10",4.12,"Rare Holo EX","Ryo Ueda"
"bw10-92","G Booster","Trainer","bw10",4.52,"Rare ACE","5ban Graphics"
"bw10-93","G Scope","Trainer","bw10",3.15,"Rare ACE","5ban Graphics"
"bw10-94","Master Ball","Trainer","bw10",11.33,"Rare ACE","5ban Graphics"
"bw10-95","Scoop Up Cyclone","Trainer","bw10",9.69,"Rare ACE","5ban Graphics"
"bw10-96","Virizion-EX","Pokémon","bw10",14.76,"Rare Ultra","Ryo Ueda"
"bw10-97","Genesect-EX","Pokémon","bw10",22.4,"Rare Ultra","5ban Graphics"
"bw10-98","Jirachi-EX","Pokémon","bw10",24.17,"Rare Ultra","5ban Graphics"
"bw10-99","Dialga-EX","Pokémon","bw10",86.88,"Rare Ultra","5ban Graphics"
"bw11-100","Black Kyurem-EX","Pokémon","bw11",5.01,"Rare Holo EX","Eske Yoshinob"
"bw11-101","White Kyurem-EX","Pokémon","bw11",4.79,"Rare Holo EX","Eske Yoshinob"
"bw11-102","Lugia-EX","Pokémon","bw11",16.16,"Rare Holo EX","Toyste Beach"
"bw11-105","Cinccino","Pokémon","bw11",2.64,"Rare Holo","Mitsuhiro Arita"
"bw11-108","Tornadus","Pokémon","bw11",2.7,"Rare Holo","Miki Tanaka"
"bw11-114","Reshiram","Pokémon","bw11",89.95,"Rare Secret","5ban Graphics"
"bw11-115","Zekrom","Pokémon","bw11",99.05,"Rare Secret","5ban Graphics"
"bw11-12","Leavanny","Pokémon","bw11",2.18,"Rare Holo","match"
"bw11-15","Virizion","Pokémon","bw11",3.07,"Rare Holo","Atsuko Nishida"
"bw11-16","Genesect","Pokémon","bw11",3.83,"Rare Holo","Ayaka Yoshida"
"bw11-19","Charizard","Pokémon","bw11",37.62,"Rare Holo","TOKIYA"
"bw11-2","Tangrowth","Pokémon","bw11",0.61,"Rare","Kagemaru Himeno"
"bw11-21","Ninetales","Pokémon","bw11",1.1,"Rare","Satoshi Shirai"
"bw11-22","Moltres","Pokémon","bw11",5.09,"Rare Holo","Mitsuhiro Arita"
"bw11-23","Victini","Pokémon","bw11",3.33,"Rare Holo","Tomokazu Komiya"
"bw11-24","Victini-EX","Pokémon","bw11",2.61,"Rare Holo EX","Eske Yoshinob"
"bw11-27","Emboar","Pokémon","bw11",11.51,"Rare Holo","Kanako Eo"
"bw11-28","Reshiram","Pokémon","bw11",11.61,"Rare Holo","Aya Kusube"
"bw11-29","Reshiram-EX","Pokémon","bw11",6.08,"Rare Holo EX","Shizurow"
"bw11-31","Gyarados","Pokémon","bw11",2.14,"Rare","hatachu"
"bw11-32","Articuno","Pokémon","bw11",5.51,"Rare Holo","Kagemaru Himeno"
"bw11-35","Empoleon","Pokémon","bw11",1.26,"Rare","kawayoo"
"bw11-36","Phione","Pokémon","bw11",0.98,"Rare","kawayoo"
"bw11-39","Samurott","Pokémon","bw11",2.55,"Rare Holo","Naoki Saito"
"bw11-42","Seismitoad","Pokémon","bw11",0.57,"Rare","Hajime Kusajima"
"bw11-43","Kyurem","Pokémon","bw11",1.99,"Rare Holo","Midori Harada"
"bw11-44","Kyurem-EX","Pokémon","bw11",4.67,"Rare Holo EX","Shizurow"
"bw11-45","Keldeo-EX","Pokémon","bw11",4.65,"Rare Holo EX","Toyste Beach"
"bw11-46","Zapdos","Pokémon","bw11",3.69,"Rare Holo","Kouki Saitou"
"bw11-50","Thundurus","Pokémon","bw11",2.11,"Rare Holo","Yukiko Baba"
"bw11-51","Zekrom","Pokémon","bw11",5.35,"Rare Holo","Kagemaru Himeno"
"bw11-52","Zekrom-EX","Pokémon","bw11",5.73,"Rare Holo EX","Shizurow"
"bw11-53","Mewtwo","Pokémon","bw11",11.59,"Rare Holo","Ayaka Yoshida"
"bw11-54","Mewtwo-EX","Pokémon","bw11",11.06,"Rare Holo EX","Shizurow"
"bw11-56","Xatu","Pokémon","bw11",0.43,"Rare","Kouki Saitou"
"bw11-58","Mismagius","Pokémon","bw11",0.74,"Rare","Sumiyoshi Kizuki"
"bw11-63","Toxicroak","Pokémon","bw11",0.62,"Rare","Naoki Saito"
"bw11-66","Sigilyph","Pokémon","bw11",1.3,"Rare Holo","Shigenori Negishi"
"bw11-68","Garbodor","Pokémon","bw11",1.97,"Rare Holo","Tomoaki Imakuni"
"bw11-72","Gothitelle","Pokémon","bw11",2.59,"Rare Holo","kawayoo"
"bw11-76","Reuniclus","Pokémon","bw11",0.59,"Rare","Kyoko Umemoto"
"bw11-77","Chandelure-EX","Pokémon","bw11",7.4,"Rare Holo EX","Ryo Ueda"
"bw11-78","Meloetta","Pokémon","bw11",4.96,"Rare Holo","kawayoo"
"bw11-8","Serperior","Pokémon","bw11",3.02,"Rare Holo","hatachu"
"bw11-80","Lucario","Pokémon","bw11",6.91,"Rare Holo","MAHOU"
"bw11-81","Gallade","Pokémon","bw11",0.67,"Rare","Hajime Kusajima"
"bw11-82","Excadrill-EX","Pokémon","bw11",4.63,"Rare Holo EX","Ryo Ueda"
"bw11-84","Terrakion","Pokémon","bw11",1.73,"Rare Holo","Shigenori Negishi"
"bw11-85","Landorus","Pokémon","bw11",3.31,"Rare Holo","Midori Harada"
"bw11-86","Meloetta","Pokémon","bw11",0.52,"Rare","Mizue"
"bw11-88","Darkrai-EX","Pokémon","bw11",9.26,"Rare Holo EX","Shizurow"
"bw11-90","Zoroark","Pokémon","bw11",3.35,"Rare Holo","match"
"bw11-91","Cobalion","Pokémon","bw11",2.73,"Rare Holo","Sumiyoshi Kizuki"
"bw11-93","Rayquaza","Pokémon","bw11",10.49,"Rare Holo","Shin Nagasawa"
"bw11-96","Garchomp","Pokémon","bw11",7.16,"Rare Holo","Masakazu Fukuda"
"bw11-99","Hydreigon","Pokémon","bw11",4.81,"Rare Holo","Tomokazu Komiya"
"bw11-RC11","Meloetta-EX","Pokémon","bw11",5.09,"Rare","Eske Yoshinob"
"bw11-RC21","Shaymin-EX","Pokémon","bw11",12.83,"Rare Ultra","Kanako Eo"
"bw11-RC22","Reshiram","Pokémon","bw11",37.8,"Rare Ultra","Kagemaru Himeno"
"bw11-RC23","Emolga","Pokémon","bw11",16,"Rare Ultra","Atsuko Nishida"
"bw11-RC24","Mew-EX","Pokémon","bw11",34.18,"Rare Ultra","MAHOU"
"bw11-RC25","Meloetta-EX","Pokémon","bw11",8.76,"Rare Ultra","Eske Yoshinob"
"bw2-12","Whimsicott","Pokémon","bw2",0.56,"Rare","Mizue"
"bw2-16","Sawsbuck","Pokémon","bw2",0.68,"Rare","Kagemaru Himeno"
"bw2-17","Virizion","Pokémon","bw2",1.68,"Rare Holo","5ban Graphics"
"bw2-19","Simisear","Pokémon","bw2",0.32,"Rare","Mitsuhiro Arita"
"bw2-2","Simisage","Pokémon","bw2",0.4,"Rare","match"
"bw2-21","Darmanitan","Pokémon","bw2",0.48,"Rare","Mitsuhiro Arita"
"bw2-23","Simipour","Pokémon","bw2",0.47,"Rare","Sumiyoshi Kizuki"
"bw2-27","Swanna","Pokémon","bw2",0.6,"Rare","Atsuko Nishida"
"bw2-30","Beartic","Pokémon","bw2",1.55,"Rare Holo","Kouki Saitou"
"bw2-31","Beartic","Pokémon","bw2",0.43,"Rare","Kagemaru Himeno"
"bw2-35","Thundurus","Pokémon","bw2",1.88,"Rare Holo","5ban Graphics"
"bw2-37","Swoobat","Pokémon","bw2",0.48,"Rare","Shigenori Negishi"
"bw2-40","Scolipede","Pokémon","bw2",0.34,"Rare","kawayoo"
"bw2-47","Gothitelle","Pokémon","bw2",1.39,"Rare Holo","Kagemaru Himeno"
"bw2-48","Gothitelle","Pokémon","bw2",0.5,"Rare","Kouki Saitou"
"bw2-53","Gigalith","Pokémon","bw2",1.85,"Rare","Naoki Saito"
"bw2-56","Excadrill","Pokémon","bw2",1.29,"Rare Holo","5ban Graphics"
"bw2-57","Excadrill","Pokémon","bw2",0.73,"Rare","Shin Nagasawa"
"bw2-62","Krookodile","Pokémon","bw2",0.34,"Rare","Naoki Saito"
"bw2-63","Terrakion","Pokémon","bw2",1.42,"Rare Holo","5ban Graphics"
"bw2-65","Liepard","Pokémon","bw2",0.66,"Rare","Akira Komayama"
"bw2-67","Zoroark","Pokémon","bw2",1.47,"Rare Holo","Shin Nagasawa"
"bw2-69","Mandibuzz","Pokémon","bw2",0.62,"Rare","Mitsuhiro Arita"
"bw2-7","Leavanny","Pokémon","bw2",0.62,"Rare","Kouki Saitou"
"bw2-72","Ferrothorn","Pokémon","bw2",0.6,"Rare","Shin Nagasawa"
"bw2-76","Klinklang","Pokémon","bw2",0.8,"Rare","Akira Komayama"
"bw2-77","Cobalion","Pokémon","bw2",1.15,"Rare Holo","5ban Graphics"
"bw2-8","Leavanny","Pokémon","bw2",0.56,"Rare","Masakazu Fukuda"
"bw2-82","Unfezant","Pokémon","bw2",0.56,"Rare","kawayoo"
"bw2-88","Braviary","Pokémon","bw2",1.39,"Rare Holo","Masakazu Fukuda"
"bw2-89","Tornadus","Pokémon","bw2",1.44,"Rare Holo","5ban Graphics"
"bw2-97","Thundurus","Pokémon","bw2",5.09,"Rare Ultra","5ban Graphics"
"bw2-98","Tornadus","Pokémon","bw2",4.62,"Rare Ultra","5ban Graphics"
"bw3-100","Cobalion","Pokémon","bw3",9.88,"Rare Ultra","5ban Graphics"
"bw3-101","N","Trainer","bw3",26.99,"Rare Ultra","Ken Sugimori"
"bw3-102","Meowth","Pokémon","bw3",13.95,"Rare Secret","Kouki Saitou"
"bw3-12","Accelgor","Pokémon","bw3",2.05,"Rare","Kagemaru Himeno"
"bw3-13","Virizion","Pokémon","bw3",1.61,"Rare Holo","5ban Graphics"
"bw3-14","Victini","Pokémon","bw3",3.32,"Rare Holo","5ban Graphics"
"bw3-15","Victini","Pokémon","bw3",2.34,"Rare Holo","Naoki Saito"
"bw3-21","Volcarona","Pokémon","bw3",0.75,"Rare","Mitsuhiro Arita"
"bw3-24","Seismitoad","Pokémon","bw3",0.89,"Rare","Masakazu Fukuda"
"bw3-26","Carracosta","Pokémon","bw3",0.95,"Rare","match"
"bw3-29","Vanilluxe","Pokémon","bw3",0.93,"Rare","Kagemaru Himeno"
"bw3-3","Leavanny","Pokémon","bw3",1.16,"Rare Holo","5ban Graphics"
"bw3-31","Jellicent","Pokémon","bw3",0.89,"Rare","Kagemaru Himeno"
"bw3-33","Cryogonal","Pokémon","bw3",0.61,"Rare","Kagemaru Himeno"
"bw3-34","Kyurem","Pokémon","bw3",2.42,"Rare Holo","5ban Graphics"
"bw3-36","Zebstrika","Pokémon","bw3",0.49,"Rare","match"
"bw3-41","Eelektross","Pokémon","bw3",1.15,"Rare Holo","Masakazu Fukuda"
"bw3-43","Victini","Pokémon","bw3",4.07,"Rare","Shin Nagasawa"
"bw3-46","Cofagrigus","Pokémon","bw3",0.77,"Rare","Mitsuhiro Arita"
"bw3-47","Cofagrigus","Pokémon","bw3",1.22,"Rare","Shin Nagasawa"
"bw3-5","Lilligant","Pokémon","bw3",0.51,"Rare","Akira Komayama"
"bw3-52","Reuniclus","Pokémon","bw3",0.86,"Rare","Kagemaru Himeno"
"bw3-53","Reuniclus","Pokémon","bw3",0.61,"Rare","Mizue"
"bw3-56","Beheeyem","Pokémon","bw3",0.77,"Rare","Kagemaru Himeno"
"bw3-60","Chandelure","Pokémon","bw3",2.93,"Rare","Naoyo Kimura"
"bw3-61","Gigalith","Pokémon","bw3",0.67,"Rare","Mitsuhiro Arita"
"bw3-64","Conkeldurr","Pokémon","bw3",1.97,"Rare Holo","kawayoo"
"bw3-65","Conkeldurr","Pokémon","bw3",0.65,"Rare","Kouki Saitou"
"bw3-67","Archeops","Pokémon","bw3",1.69,"Rare","Kouki Saitou"
"bw3-72","Golurk","Pokémon","bw3",0.81,"Rare","Kouki Saitou"
"bw3-73","Terrakion","Pokémon","bw3",1.29,"Rare Holo","5ban Graphics"
"bw3-74","Landorus","Pokémon","bw3",1.79,"Rare Holo","5ban Graphics"
"bw3-79","Hydreigon","Pokémon","bw3",3.02,"Rare Holo","5ban Graphics"
"bw3-80","Escavalier","Pokémon","bw3",5.14,"Rare","Kouki Saitou"
"bw3-82","Bisharp","Pokémon","bw3",1.91,"Rare Holo","5ban Graphics"
"bw3-84","Cobalion","Pokémon","bw3",2.11,"Rare Holo","5ban Graphics"
"bw3-88","Haxorus","Pokémon","bw3",2.09,"Rare Holo","Kouki Saitou"
"bw3-89","Druddigon","Pokémon","bw3",0.56,"Rare","Masakazu Fukuda"
"bw3-97","Virizion","Pokémon","bw3",14.8,"Rare Ultra","5ban Graphics"
"bw3-98","Victini","Pokémon","bw3",11.89,"Rare Ultra","5ban Graphics"
"bw3-99","Terrakion","Pokémon","bw3",10.02,"Rare Ultra","5ban Graphics"
"bw4-1","Pinsir","Pokémon","bw4",0.52,"Rare","Masakazu Fukuda"
"bw4-100","Emboar","Pokémon","bw4",40.66,"Rare Secret","5ban Graphics"
"bw4-101","Chandelure","Pokémon","bw4",84.66,"Rare Secret","5ban Graphics"
"bw4-102","Zoroark","Pokémon","bw4",55.45,"Rare Secret","5ban Graphics"
"bw4-103","Hydreigon","Pokémon","bw4",103.18,"Rare Secret","5ban Graphics"
"bw4-12","Arcanine","Pokémon","bw4",6.21,"Rare","Mitsuhiro Arita"
"bw4-14","Moltres","Pokémon","bw4",3.8,"Rare Holo","Ryo Ueda"
"bw4-16","Simisear","Pokémon","bw4",0.53,"Rare","Kouki Saitou"
"bw4-20","Chandelure","Pokémon","bw4",1,"Rare Holo","5ban Graphics"
"bw4-21","Reshiram","Pokémon","bw4",1.31,"Rare","5ban Graphics"
"bw4-22","Reshiram-EX","Pokémon","bw4",5.13,"Rare Holo EX","Shizurow"
"bw4-25","Lapras","Pokémon","bw4",0.7,"Rare","Kouki Saitou"
"bw4-27","Articuno","Pokémon","bw4",3.71,"Rare Holo","Ryo Ueda"
"bw4-29","Simipour","Pokémon","bw4",0.34,"Rare","Akira Komayama"
"bw4-33","Vanilluxe","Pokémon","bw4",0.96,"Rare Holo","Akira Komayama"
"bw4-35","Jellicent","Pokémon","bw4",0.49,"Rare","Mitsuhiro Arita"
"bw4-37","Beartic","Pokémon","bw4",0.67,"Rare","kawayoo"
"bw4-38","Kyurem-EX","Pokémon","bw4",4.3,"Rare Holo EX","Shizurow"
"bw4-41","Zapdos","Pokémon","bw4",3.41,"Rare Holo","Ryo Ueda"
"bw4-46","Luxray","Pokémon","bw4",1.43,"Rare Holo","Shin Nagasawa"
"bw4-48","Zebstrika","Pokémon","bw4",0.55,"Rare","Naoki Saito"
"bw4-5","Shaymin-EX","Pokémon","bw4",4.92,"Rare Holo EX","Shizurow"
"bw4-50","Zekrom","Pokémon","bw4",0.78,"Rare","5ban Graphics"
"bw4-51","Zekrom-EX","Pokémon","bw4",4.75,"Rare Holo EX","Shizurow"
"bw4-53","Muk","Pokémon","bw4",0.58,"Rare","match"
"bw4-54","Mewtwo-EX","Pokémon","bw4",9.69,"Rare Holo EX","Shizurow"
"bw4-57","Gardevoir","Pokémon","bw4",7.61,"Rare Holo","Mizue"
"bw4-59","Musharna","Pokémon","bw4",0.78,"Rare","Maiko Fujiwara"
"bw4-60","Darmanitan","Pokémon","bw4",0.6,"Rare","Shin Nagasawa"
"bw4-62","Beheeyem","Pokémon","bw4",0.41,"Rare","Kouki Saitou"
"bw4-64","Lucario","Pokémon","bw4",2.34,"Rare Holo","Naoki Saito"
"bw4-7","Simisage","Pokémon","bw4",0.68,"Rare","kawayoo"
"bw4-70","Weavile","Pokémon","bw4",0.46,"Rare","Akira Komayama"
"bw4-72","Shiftry","Pokémon","bw4",0.7,"Rare","match"
"bw4-74","Scrafty","Pokémon","bw4",0.98,"Rare Holo","Naoki Saito"
"bw4-76","Bronzong","Pokémon","bw4",0.38,"Rare","Kouki Saitou"
"bw4-79","Wigglytuff","Pokémon","bw4",1.71,"Rare","Shin Nagasawa"
"bw4-81","Persian","Pokémon","bw4",0.27,"Rare","Shigenori Negishi"
"bw4-82","Regigigas-EX","Pokémon","bw4",9.14,"Rare Holo EX","Shizurow"
"bw4-85","Cinccino","Pokémon","bw4",1.24,"Rare Holo","Kanako Eo"
"bw4-9","Amoonguss","Pokémon","bw4",0.4,"Rare","Kouki Saitou"
"bw4-94","Shaymin-EX","Pokémon","bw4",16.49,"Rare Ultra","5ban Graphics"
"bw4-95","Reshiram-EX","Pokémon","bw4",29.73,"Rare Ultra","5ban Graphics"
"bw4-96","Kyurem-EX","Pokémon","bw4",24.24,"Rare Ultra","5ban Graphics"
"bw4-97","Zekrom-EX","Pokémon","bw4",28.08,"Rare Ultra","5ban Graphics"
"bw4-98","Mewtwo-EX","Pokémon","bw4",25.12,"Rare Ultra","5ban Graphics"
"bw4-99","Regigigas-EX","Pokémon","bw4",20.43,"Rare Ultra","5ban Graphics"
"bw5-103","Entei-EX","Pokémon","bw5",56.83,"Rare Ultra","5ban Graphics"
"bw5-104","Kyogre-EX","Pokémon","bw5",37.55,"Rare Ultra","5ban Graphics"
"bw5-105","Raikou-EX","Pokémon","bw5",41.64,"Rare Ultra","5ban Graphics"
"bw5-106","Groudon-EX","Pokémon","bw5",55.95,"Rare Ultra","5ban Graphics"
"bw5-107","Darkrai-EX","Pokémon","bw5",46.35,"Rare Ultra","5ban Graphics"
"bw5-108","Tornadus-EX","Pokémon","bw5",26.09,"Rare Ultra","5ban Graphics"
"bw5-109","Gardevoir","Pokémon","bw5",148.98,"Rare Secret","5ban Graphics"
"bw5-11","Accelgor","Pokémon","bw5",0.69,"Rare","Kouki Saitou"
"bw5-110","Archeops","Pokémon","bw5",109.44,"Rare Secret","5ban Graphics"
"bw5-111","Pokémon Catcher","Trainer","bw5",44.94,"Rare Secret","5ban Graphics"
"bw5-13","Entei-EX","Pokémon","bw5",7.97,"Rare Holo EX","Shizurow"
"bw5-17","Blaziken","Pokémon","bw5",2.06,"Rare Holo","TOKIYA"
"bw5-19","Heatmor","Pokémon","bw5",0.51,"Rare","Mitsuhiro Arita"
"bw5-22","Volcarona","Pokémon","bw5",1.83,"Rare Holo","Shin Nagasawa"
"bw5-26","Kyogre-EX","Pokémon","bw5",10.23,"Rare Holo EX","Shizurow"
"bw5-29","Empoleon","Pokémon","bw5",1.18,"Rare Holo","Naoki Saito"
"bw5-3","Venusaur","Pokémon","bw5",5.55,"Rare Holo","Masakazu Fukuda"
"bw5-30","Glaceon","Pokémon","bw5",3.21,"Rare","Ryo Ueda"
"bw5-36","Swanna","Pokémon","bw5",0.5,"Rare","Mizue"
"bw5-38","Raikou-EX","Pokémon","bw5",4.58,"Rare Holo EX","Shizurow"
"bw5-43","Galvantula","Pokémon","bw5",0.49,"Rare","Akira Komayama"
"bw5-47","Eelektross","Pokémon","bw5",1.05,"Rare Holo","kawayoo"
"bw5-48","Espeon","Pokémon","bw5",2.55,"Rare","Mizue"
"bw5-49","Slowking","Pokémon","bw5",1.03,"Rare","Shin Nagasawa"
"bw5-5","Carnivine","Pokémon","bw5",0.57,"Rare","Yukiko Baba"
"bw5-52","Cofagrigus","Pokémon","bw5",0.75,"Rare","kawayoo"
"bw5-53","Aerodactyl","Pokémon","bw5",1.25,"Rare","Naoyo Kimura"
"bw5-54","Groudon-EX","Pokémon","bw5",9.73,"Rare Holo EX","Shizurow"
"bw5-56","Excadrill","Pokémon","bw5",0.81,"Rare","Mitsuhiro Arita"
"bw5-57","Excadrill","Pokémon","bw5",0.73,"Rare","Masakazu Fukuda"
"bw5-6","Leafeon","Pokémon","bw5",3.8,"Rare","Ryo Ueda"
"bw5-63","Darkrai-EX","Pokémon","bw5",8.84,"Rare Holo EX","Shizurow"
"bw5-66","Krookodile","Pokémon","bw5",1.32,"Rare Holo","5ban Graphics"
"bw5-68","Scrafty","Pokémon","bw5",0.36,"Rare","Kagemaru Himeno"
"bw5-71","Zoroark","Pokémon","bw5",0.88,"Rare","5ban Graphics"
"bw5-72","Bisharp","Pokémon","bw5",0.71,"Rare","Masakazu Fukuda"
"bw5-74","Escavalier","Pokémon","bw5",0.55,"Rare","Masakazu Fukuda"
"bw5-77","Klinklang","Pokémon","bw5",1.4,"Rare Holo","Hajime Kusajima"
"bw5-79","Bisharp","Pokémon","bw5",0.66,"Rare","Naoki Saito"
"bw5-82","Blissey","Pokémon","bw5",1.4,"Rare Holo","Kouki Saitou"
"bw5-88","Stoutland","Pokémon","bw5",0.4,"Rare","Atsuko Nishida"
"bw5-89","Haxorus","Pokémon","bw5",1.04,"Rare Holo","Akira Komayama"
"bw5-90","Tornadus-EX","Pokémon","bw5",3.88,"Rare Holo EX","Shizurow"
"bw6-100","Ambipom","Pokémon","bw6",0.85,"Rare","Akira Komayama"
"bw6-103","Slaking","Pokémon","bw6",1.18,"Rare Holo","Naoki Saito"
"bw6-112","Braviary","Pokémon","bw6",0.52,"Rare","Mitsuhiro Arita"
"bw6-119","Ho-Oh-EX","Pokémon","bw6",27.49,"Rare Ultra","5ban Graphics"
"bw6-120","Mew-EX","Pokémon","bw6",93.03,"Rare Ultra","5ban Graphics"
"bw6-121","Terrakion-EX","Pokémon","bw6",15.15,"Rare Ultra","5ban Graphics"
"bw6-122","Registeel-EX","Pokémon","bw6",21.31,"Rare Ultra","5ban Graphics"
"bw6-123","Rayquaza-EX","Pokémon","bw6",75.8,"Rare Ultra","5ban Graphics"
"bw6-124","Giratina-EX","Pokémon","bw6",29.33,"Rare Ultra","5ban Graphics"
"bw6-125","Serperior","Pokémon","bw6",41.42,"Rare Secret","5ban Graphics"
"bw6-126","Reuniclus","Pokémon","bw6",81.22,"Rare Secret","5ban Graphics"
"bw6-127","Krookodile","Pokémon","bw6",82.21,"Rare Secret","5ban Graphics"
"bw6-128","Rayquaza","Pokémon","bw6",226.65,"Rare Secret","5ban Graphics"
"bw6-15","Roserade","Pokémon","bw6",10.64,"Rare","Shin Nagasawa"
"bw6-19","Ninetales","Pokémon","bw6",3.92,"Rare Holo","Hideaki Hakozaki"
"bw6-21","Magmortar","Pokémon","bw6",0.86,"Rare","Akira Komayama"
"bw6-22","Ho-Oh-EX","Pokémon","bw6",4.69,"Rare Holo EX","Eske Yoshinob"
"bw6-24","Gyarados","Pokémon","bw6",1.55,"Rare","Mizue"
"bw6-26","Wailord","Pokémon","bw6",1.8,"Rare Holo","match"
"bw6-28","Milotic","Pokémon","bw6",1.99,"Rare Holo","Mizue"
"bw6-3","Jumpluff","Pokémon","bw6",0.8,"Rare","Kagemaru Himeno"
"bw6-31","Walrein","Pokémon","bw6",0.28,"Rare","Kouki Saitou"
"bw6-36","Seismitoad","Pokémon","bw6",0.49,"Rare","kawayoo"
"bw6-37","Alomomola","Pokémon","bw6",0.83,"Rare","Miki Tanaka"
"bw6-40","Ampharos","Pokémon","bw6",2.57,"Rare Holo","Hajime Kusajima"
"bw6-43","Manectric","Pokémon","bw6",0.65,"Rare","Naoyo Kimura"
"bw6-44","Manectric","Pokémon","bw6",0.96,"Rare","Masakazu Fukuda"
"bw6-46","Mew-EX","Pokémon","bw6",15.72,"Rare Holo EX","Eske Yoshinob"
"bw6-47","Dustox","Pokémon","bw6",0.68,"Rare","Kagemaru Himeno"
"bw6-48","Shedinja","Pokémon","bw6",0.89,"Rare","Masakazu Fukuda"
"bw6-5","Yanmega","Pokémon","bw6",0.75,"Rare","Naoki Saito"
"bw6-51","Drifblim","Pokémon","bw6",0.58,"Rare","Kanako Eo"
"bw6-52","Sigilyph","Pokémon","bw6",0.86,"Rare Holo","Ryo Ueda"
"bw6-54","Garbodor","Pokémon","bw6",1.79,"Rare Holo","kawayoo"
"bw6-57","Gothitelle","Pokémon","bw6",0.42,"Rare","Akira Komayama"
"bw6-59","Golurk","Pokémon","bw6",1.16,"Rare Holo","Ryo Ueda"
"bw6-61","Marowak","Pokémon","bw6",0.42,"Rare","Kouki Saitou"
"bw6-64","Claydol","Pokémon","bw6",1.26,"Rare","Shin Nagasawa"
"bw6-67","Gigalith","Pokémon","bw6",1.2,"Rare Holo","Ryo Ueda"
"bw6-71","Terrakion-EX","Pokémon","bw6",3.19,"Rare Holo EX","Eske Yoshinob"
"bw6-73","Honchkrow","Pokémon","bw6",0.78,"Rare","Shin Nagasawa"
"bw6-75","Houndoom","Pokémon","bw6",0.47,"Rare","Akira Komayama"
"bw6-8","Beautifly","Pokémon","bw6",0.87,"Rare","Akira Komayama"
"bw6-80","Aggron","Pokémon","bw6",2.4,"Rare Holo","Masakazu Fukuda"
"bw6-81","Registeel-EX","Pokémon","bw6",7.16,"Rare Holo EX","Eske Yoshinob"
"bw6-82","Probopass","Pokémon","bw6",0.59,"Rare","match"
"bw6-84","Altaria","Pokémon","bw6",1.57,"Rare Holo","HiRON"
"bw6-85","Rayquaza-EX","Pokémon","bw6",8.15,"Rare Holo EX","Eske Yoshinob"
"bw6-90","Garchomp","Pokémon","bw6",3.12,"Rare Holo","5ban Graphics"
"bw6-91","Garchomp","Pokémon","bw6",0.76,"Rare","Naoki Saito"
"bw6-92","Giratina-EX","Pokémon","bw6",5.81,"Rare Holo EX","Eske Yoshinob"
"bw6-97","Hydreigon","Pokémon","bw6",1.84,"Rare Holo","5ban Graphics"
"bw6-98","Hydreigon","Pokémon","bw6",0.77,"Rare","Naoki Saito"
"bw7-10","Shaymin","Pokémon","bw7",0.77,"Rare","Kagemaru Himeno"
"bw7-100","Black Kyurem","Pokémon","bw7",0.5,"Rare","5ban Graphics"
"bw7-101","Black Kyurem-EX","Pokémon","bw7",6.21,"Rare Holo EX","Eske Yoshinob"
"bw7-102","White Kyurem","Pokémon","bw7",0.89,"Rare","5ban Graphics"
"bw7-103","White Kyurem-EX","Pokémon","bw7",3.44,"Rare Holo EX","Eske Yoshinob"
"bw7-108","Ditto","Pokémon","bw7",6.06,"Rare Holo","HiRON"
"bw7-122","Stoutland","Pokémon","bw7",2.58,"Rare Holo","Shin Nagasawa"
"bw7-125","Unfezant","Pokémon","bw7",0.46,"Rare","Hajime Kusajima"
"bw7-126","Audino","Pokémon","bw7",0.56,"Rare","Mitsuhiro Arita"
